tick;supply
6956;4592.75
6957;4707.00
6958;4835.75
6959;4949.75
6960;5056.25
6961;5120.25
6962;5163.25
6963;5175.25
6964;5192.25
6965;5144.75
6966;5073.50
6967;4977.75
6968;4853.00
6969;4713.25
6970;4540.25
6971;4313.50
6972;4069.75
6973;3832.50
6974;3530.25
6975;3254.00
6976;2921.25
6977;2573.50
6978;2246.75
6979;2004.50
6980;1737.75
6981;1521.00
6982;1329.50
6983;1212.50
6984;1178.00
6985;1252.25
6986;1359.50
6987;1480.25
6988;1604.25
6989;1803.25
6990;2030.25
6991;2262.75
6992;2490.50
6993;2689.25
6994;2970.75
6995;3198.50
6996;3411.25
6997;3599.00
6998;3820.00
6999;3981.00
7000;4128.25
7001;4314.75
7002;4550.75
7003;4684.00
7004;4907.00
7005;5037.75
7006;5070.75
7007;5121.75
7008;5037.25
7009;5015.00
7010;5154.25
7011;5237.00
7012;5262.50
7013;5356.75
7014;5360.50
7015;5230.50
7016;5229.00
7017;5367.00
7018;5414.75
7019;5329.00
7020;5339.75
7021;5270.00
7022;5291.75
7023;5300.50
7024;5329.00
7025;5349.50
7026;5452.25
7027;5410.50
7028;5416.00
7029;5414.75
7030;5466.50
7031;5471.50
7032;5507.75
7033;5480.25
7034;5611.25
7035;5527.25
7036;5470.75
7037;5567.75
7038;5667.25
7039;5713.75
7040;5890.00
7041;6128.25
7042;6226.75
7043;6385.50
7044;6625.50
7045;6926.75
7046;7122.75
7047;7259.50
7048;7447.50
7049;7433.50
7050;7463.25
7051;7556.00
7052;7609.25
7053;7655.25
7054;7627.50
7055;7503.00
7056;7474.50
7057;7420.25
7058;7433.00
7059;7424.75
7060;7328.50
7061;7296.00
7062;7250.00
7063;7261.75
7064;7106.50
7065;6941.50
7066;6949.25
7067;6742.25
7068;6444.00
7069;6348.75
7070;6206.75
7071;5981.50
7072;5791.75
7073;5637.00
7074;5500.50
7075;5350.75
7076;5214.25
7077;4938.25
7078;4759.75
7079;4586.00
7080;4599.25
7081;4436.00
7082;4265.75
7083;4203.50
7084;4245.25
7085;4231.75
7086;4333.75
7087;4387.00
7088;4433.00
7089;4526.25
7090;4611.75
7091;4719.00
7092;4839.00
7093;4871.75
7094;4907.50
7095;5040.25
7096;5114.50
7097;5223.50
7098;5283.50
7099;5340.25
7100;5435.75
7101;5511.75
7102;5603.00
7103;5702.75
7104;5830.00
7105;5990.50
7106;6030.25
7107;5968.25
7108;6080.00
7109;6103.75
7110;6141.75
7111;6125.00
7112;6172.00
7113;6170.50
7114;6194.00
7115;6156.50
7116;6131.25
7117;6111.75
7118;6090.75
7119;6123.75
7120;6115.00
7121;6122.25
7122;6132.50
7123;6104.25
7124;6125.25
7125;6081.00
7126;6049.75
7127;6016.75
7128;6039.25
7129;5952.75
7130;5903.25
7131;5942.00
7132;5976.25
7133;6011.75
7134;6044.50
7135;6104.00
7136;6195.25
7137;6109.00
7138;6123.25
7139;6178.75
7140;6196.25
7141;6255.50
7142;6366.25
7143;6367.50
7144;6470.00
7145;6508.25
7146;6597.00
7147;6654.00
7148;6755.25
7149;6910.50
7150;6904.00
7151;6913.25
7152;7042.25
7153;7077.00
7154;7148.25
7155;7178.75
7156;7136.25
7157;7067.00
7158;7110.00
7159;7090.25
7160;7080.50
7161;7060.00
7162;7004.50
7163;6843.25
7164;6805.50
7165;6800.75
7166;6677.50
7167;6499.50
7168;6325.50
7169;6287.25
7170;6216.00
7171;6032.00
7172;5864.50
7173;5816.00
7174;5596.50
7175;5385.75
7176;5222.75
7177;5109.50
7178;4996.50
7179;4997.25
7180;5055.25
7181;4949.25
7182;5036.25
7183;5133.75
7184;5197.00
7185;5077.25
7186;5128.50
7187;5047.75
7188;5047.75
7189;4969.75
7190;4910.75
7191;4907.25
7192;4778.25
7193;4706.75
7194;4840.75
7195;4908.25
7196;4946.75
7197;4930.50
7198;4920.00
7199;4880.25
7200;4956.50
7201;4941.50
7202;4964.50
7203;4923.25
7204;4879.75
7205;4851.00
7206;4776.75
7207;4749.50
7208;4736.75
7209;4668.50
7210;4634.25
7211;4652.25
7212;4669.00
7213;4606.25
7214;4554.50
7215;4492.75
7216;4440.75
7217;4412.75
7218;4360.00
7219;4310.50
7220;4269.75
7221;4272.75
7222;4323.25
7223;4403.00
7224;4472.75
7225;4399.00
7226;4432.75
7227;4433.25
7228;4494.00
7229;4590.00
7230;4651.00
7231;4824.25
7232;5050.50
7233;5212.00
7234;5447.75
7235;5646.25
7236;5849.25
7237;6060.00
7238;6332.25
7239;6551.25
7240;6742.50
7241;6943.25
7242;7090.75
7243;7287.50
7244;7385.75
7245;7421.00
7246;7533.75
7247;7606.75
7248;7665.75
7249;7604.25
7250;7543.75
7251;7536.50
7252;7465.25
7253;7476.75
7254;7375.75
7255;7289.25
7256;7113.00
7257;6973.75
7258;6839.00
7259;6562.25
7260;6374.00
7261;6165.00
7262;5921.25
7263;5610.50
7264;5378.00
7265;5071.00
7266;4675.25
7267;4316.00
7268;3912.75
7269;3686.25
7270;3398.50
7271;3218.25
7272;3001.75
7273;2803.25
7274;2703.75
7275;2547.50
7276;2466.25
7277;2381.50
7278;2316.00
7279;2310.75
7280;2268.75
7281;2272.50
7282;2236.75
7283;2182.00
7284;2168.00
7285;2161.50
7286;2105.75
7287;2105.50
7288;2123.75
7289;2117.50
7290;2064.50
7291;2059.25
7292;2053.75
7293;2023.75
7294;2012.00
7295;1910.25
7296;2015.50
7297;2037.75
7298;2032.50
7299;2021.75
7300;2008.75
7301;1975.25
7302;1943.25
7303;1894.00
7304;1861.50
7305;1844.50
7306;1807.00
7307;1798.25
7308;1775.50
7309;1754.75
7310;1770.50
7311;1789.50
7312;1779.25
7313;1751.25
7314;1720.00
7315;1724.50
7316;1753.00
7317;1747.25
7318;1739.00
7319;1743.25
7320;1746.50
7321;1777.00
7322;1817.75
7323;1826.75
7324;1947.75
7325;2067.25
7326;2195.75
7327;2356.75
7328;2555.25
7329;2694.50
7330;2909.25
7331;3162.00
7332;3405.25
7333;3678.00
7334;3921.00
7335;4182.50
7336;4432.50
7337;4622.25
7338;4770.75
7339;4936.25
7340;5043.00
7341;5140.00
7342;5252.25
7343;5267.00
7344;5321.00
7345;5347.25
7346;5391.00
7347;5369.50
7348;5373.75
7349;5274.75
7350;5230.50
7351;5084.25
7352;5031.25
7353;4783.00
7354;4606.75
7355;4357.25
7356;4103.25
7357;3826.25
7358;3639.00
7359;3467.75
7360;3266.50
7361;3134.00
7362;3022.00
7363;2921.50
7364;2761.00
7365;2643.00
7366;2389.75
7367;2278.75
7368;2247.75
7369;2301.50
7370;2326.25
7371;2263.50
7372;2217.75
7373;2272.00
7374;2319.75
7375;2426.50
7376;2492.75
7377;2561.00
7378;2682.75
7379;2751.50
7380;2695.00
7381;2808.75
7382;2740.00
7383;2777.75
7384;2795.25
7385;2822.25
7386;2921.50
7387;2983.00
7388;3048.25
7389;3174.25
7390;3219.75
7391;3162.50
7392;3264.00
7393;3367.75
7394;3399.75
7395;3420.00
7396;3553.00
7397;3677.00
7398;3717.50
7399;3618.25
7400;3615.00
7401;3569.00
7402;3491.00
7403;3532.25
7404;3522.50
7405;3555.75
7406;3599.50
7407;3578.75
7408;3699.00
7409;3737.00
7410;3740.25
7411;3762.25
7412;3772.75
7413;3832.75
7414;3783.25
7415;3731.50
7416;3719.50
7417;3772.75
7418;3755.75
7419;3728.25
7420;3738.75
7421;3863.75
7422;4038.25
7423;4186.75
7424;4380.50
7425;4494.00
7426;4687.00
7427;4882.75
7428;5076.50
7429;5206.00
7430;5218.25
7431;5331.50
7432;5495.25
7433;5708.50
7434;5929.75
7435;6139.00
7436;6355.00
7437;6503.75
7438;6690.50
7439;6681.25
7440;6667.50
7441;6755.50
7442;7005.50
7443;7102.00
7444;7263.25
7445;7254.25
7446;7364.25
7447;7414.75
7448;7480.00
7449;7388.00
7450;7385.00
7451;7182.00
7452;7030.75
7453;7020.00
7454;6856.75
7455;6646.00
7456;6339.50
7457;6245.50
7458;5877.00
7459;5634.75
7460;5357.25
7461;4955.50
7462;4596.25
7463;4324.75
7464;4111.00
7465;3967.75
7466;3946.25
7467;3956.50
7468;3965.50
7469;3999.50
7470;4176.00
7471;4279.50
7472;4317.00
7473;4332.25
7474;4347.50
7475;4426.50
7476;4452.00
7477;4540.00
7478;4644.75
7479;4720.00
7480;4628.25
7481;4641.75
7482;4695.00
7483;4651.00
7484;4593.50
7485;4598.50
7486;4539.25
7487;4458.50
7488;4413.00
7489;4332.50
7490;4325.00
7491;4274.25
7492;4184.75
7493;4072.50
7494;3982.75
7495;3987.75
7496;3894.00
7497;3815.25
7498;3692.00
7499;3649.75
7500;3573.25
7501;3526.25
7502;3494.50
7503;3389.00
7504;3330.50
7505;3244.50
7506;3202.75
7507;3219.50
7508;3156.50
7509;3147.00
7510;3131.75
7511;3057.25
7512;2997.50
7513;2947.25
7514;2907.00
7515;2927.25
7516;3041.75
7517;3233.50
7518;3439.25
7519;3729.00
7520;3963.75
7521;4241.25
7522;4543.50
7523;4868.50
7524;5184.00
7525;5509.50
7526;5844.75
7527;6130.25
7528;6395.25
7529;6721.75
7530;6950.25
7531;7124.25
7532;7247.75
7533;7429.50
7534;7543.50
7535;7582.25
7536;7690.50
7537;7670.25
7538;7647.25
7539;7654.75
7540;7598.75
7541;7629.25
7542;7501.50
7543;7424.50
7544;7307.00
7545;7050.25
7546;6871.50
7547;6687.50
7548;6421.75
7549;6223.50
7550;6005.75
7551;5750.25
7552;5399.25
7553;5071.75
7554;4705.25
7555;4467.50
7556;4123.50
7557;3790.00
7558;3544.50
7559;3406.50
7560;3522.50
7561;3654.75
7562;3737.50
7563;3947.75
7564;4088.00
7565;4295.00
7566;4530.25
7567;4705.25
7568;4809.25
7569;4899.25
7570;4949.25
7571;4979.00
7572;5029.50
7573;5082.75
7574;5046.25
7575;5135.00
7576;5106.50
7577;5118.25
7578;5103.25
7579;4989.25
7580;4934.00
7581;4922.25
7582;4883.00
7583;4865.00
7584;4819.00
7585;4722.50
7586;4699.50
7587;4633.00
7588;4560.50
7589;4445.75
7590;4322.00
7591;4256.00
7592;4231.25
7593;4131.75
7594;4068.00
7595;3966.25
7596;3865.50
7597;3800.25
7598;3717.00
7599;3632.75
7600;3560.75
7601;3572.75
7602;3522.00
7603;3462.25
7604;3387.25
7605;3351.25
7606;3348.00
7607;3347.25
7608;3305.25
7609;3222.50
7610;3225.50
7611;3253.00
7612;3358.00
7613;3558.25
7614;3684.75
7615;3779.50
7616;4012.25
7617;4335.50
7618;4666.75
7619;4969.25
7620;5236.00
7621;5530.75
7622;5848.00
7623;6098.00
7624;6326.75
7625;6761.75
7626;7022.25
7627;7163.75
7628;7388.75
7629;7490.00
7630;7608.75
7631;7590.75
7632;7585.25
7633;7604.00
7634;7731.25
7635;7649.75
7636;7639.75
7637;7620.75
7638;7544.00
7639;7343.75
7640;7220.25
7641;7116.50
7642;6963.25
7643;6717.00
7644;6372.25
7645;6150.00
7646;5885.50
7647;5524.75
7648;5097.75
7649;4803.75
7650;4600.50
7651;4343.00
7652;4097.50
7653;3933.50
7654;3807.50
7655;3599.75
7656;3590.00
7657;3454.25
7658;3186.75
7659;3104.75
7660;3019.00
7661;2909.50
7662;2749.00
7663;2554.25
7664;2521.50
7665;2436.25
7666;2317.75
7667;2190.75
7668;2053.25
7669;1881.75
7670;1699.50
7671;1596.25
7672;1451.25
7673;1354.25
7674;1283.00
7675;1227.75
7676;1175.50
7677;1104.25
7678;1092.50
7679;1081.75
7680;1070.00
7681;1077.00
7682;1088.00
7683;1072.25
7684;1121.50
7685;1113.00
7686;1127.50
7687;1158.50
7688;1169.25
7689;1193.00
7690;1226.25
7691;1237.00
7692;1207.00
7693;1211.25
7694;1195.50
7695;1161.25
7696;1160.50
7697;1206.25
7698;1335.75
7699;1299.00
7700;1268.75
7701;1285.50
7702;1349.75
7703;1356.50
7704;1373.25
7705;1425.00
7706;1496.50
7707;1592.75
7708;1696.75
7709;1875.75
7710;2052.75
7711;2207.75
7712;2341.25
7713;2474.25
7714;2629.00
7715;2872.25
7716;2974.75
7717;3240.25
7718;3570.75
7719;3747.00
7720;4038.25
7721;4241.75
7722;4423.50
7723;4562.00
7724;4653.75
7725;4874.50
7726;4940.00
7727;4938.50
7728;4933.50
7729;4849.25
7730;4733.50
7731;4659.50
7732;4465.50
7733;4210.50
7734;4117.25
7735;3933.25
7736;3891.75
7737;3698.50
7738;3435.50
7739;3160.25
7740;2889.75
7741;2663.25
7742;2427.75
7743;2224.00
7744;2102.25
7745;1931.50
7746;1915.00
7747;1703.00
7748;1475.00
7749;1268.25
7750;1260.25
7751;1104.25
7752;1019.75
7753;1111.75
7754;1135.25
7755;1157.50
7756;1206.75
7757;1280.50
7758;1340.75
7759;1401.00
7760;1486.50
7761;1468.75
7762;1445.50
7763;1432.50
7764;1520.50
7765;1575.25
7766;1540.50
7767;1504.50
7768;1475.25
7769;1481.00
7770;1437.25
7771;1396.25
7772;1364.75
7773;1364.00
7774;1382.75
7775;1422.75
7776;1473.75
7777;1512.75
7778;1510.00
7779;1436.50
7780;1407.75
7781;1399.25
7782;1394.25
7783;1432.00
7784;1443.75
7785;1480.25
7786;1483.75
7787;1501.25
7788;1499.25
7789;1480.75
7790;1444.25
7791;1459.50
7792;1450.25
7793;1486.00
7794;1467.25
7795;1346.25
7796;1362.25
7797;1365.25
7798;1371.75
7799;1318.25
7800;1347.25
7801;1333.00
7802;1367.25
7803;1361.50
7804;1382.25
7805;1471.25
7806;1531.25
7807;1573.25
7808;1631.00
7809;1728.00
7810;1854.25
7811;1987.75
7812;2115.25
7813;2266.00
7814;2384.75
7815;2482.75
7816;2577.75
7817;2613.75
7818;2669.75
7819;2773.00
7820;2854.25
7821;2920.25
7822;2924.50
7823;2885.75
7824;2928.50
7825;2929.00
7826;2872.00
7827;2834.75
7828;2769.50
7829;2731.00
7830;2644.75
7831;2571.00
7832;2490.50
7833;2381.00
7834;2210.75
7835;2124.00
7836;1969.00
7837;1834.50
7838;1756.25
7839;1676.00
7840;1467.25
7841;1276.75
7842;1151.25
7843;1003.75
7844;845.00
7845;714.50
7846;612.25
7847;488.25
7848;339.75
7849;252.25
7850;188.75
7851;155.25
7852;140.00
7853;148.75
7854;141.00
7855;126.75
7856;133.50
7857;141.25
7858;145.00
7859;142.00
7860;157.00
7861;168.75
7862;180.50
7863;214.00
7864;218.50
7865;214.00
7866;220.50
7867;230.00
7868;253.00
7869;251.00
7870;257.25
7871;302.25
7872;327.00
7873;341.25
7874;313.75
7875;311.50
7876;315.50
7877;348.50
7878;378.00
7879;429.50
7880;490.25
7881;496.25
7882;479.50
7883;472.50
7884;453.00
7885;447.25
7886;471.00
7887;460.50
7888;453.25
7889;441.50
7890;444.50
7891;469.50
7892;495.25
7893;511.75
7894;503.25
7895;482.50
7896;445.00
7897;469.00
7898;529.50
7899;569.75
7900;643.75
7901;748.25
7902;835.50
7903;934.75
7904;1053.00
7905;1209.50
7906;1351.25
7907;1558.75
7908;1733.00
7909;1935.75
7910;2132.25
7911;2263.50
7912;2426.75
7913;2551.25
7914;2666.25
7915;2774.00
7916;2812.50
7917;2839.00
7918;2940.50
7919;2918.00
7920;2893.75
7921;2943.25
7922;2997.75
7923;2993.00
7924;3054.25
7925;3082.50
7926;3119.75
7927;3214.25
7928;3118.25
7929;3037.00
7930;2954.50
7931;2811.25
7932;2751.00
7933;2641.50
7934;2422.50
7935;2276.25
7936;2108.75
7937;1905.50
7938;1714.75
7939;1453.00
7940;1250.00
7941;1037.25
7942;839.50
7943;620.00
7944;461.00
7945;350.50
7946;294.75
7947;278.00
7948;222.25
7949;177.25
7950;205.25
7951;173.50
7952;133.25
7953;146.75
7954;143.00
7955;142.50
7956;162.25
7957;160.75
7958;156.75
7959;154.75
7960;145.00
7961;136.00
7962;132.25
7963;140.25
7964;146.75
7965;145.50
7966;164.25
7967;175.00
7968;187.50
7969;196.25
7970;211.50
7971;215.00
7972;210.75
7973;222.50
7974;246.50
7975;234.50
7976;237.00
7977;253.75
7978;243.50
7979;240.25
7980;245.00
7981;240.00
7982;240.25
7983;233.25
7984;243.00
7985;247.00
7986;234.50
7987;257.00
7988;269.00
7989;269.75
7990;266.50
7991;250.75
7992;258.00
7993;267.50
7994;316.00
7995;396.00
7996;531.00
7997;696.75
7998;884.75
7999;1066.75
8000;1280.75
8001;1522.00
8002;1780.50
8003;2045.75
8004;2309.50
8005;2590.00
8006;2839.00
8007;3066.75
8008;3273.50
8009;3468.75
8010;3575.75
8011;3687.25
8012;3777.25
8013;3839.00
8014;3939.75
8015;3897.25
8016;3845.50
8017;3900.75
8018;3996.50
8019;3996.25
8020;3850.25
8021;3784.75
8022;3774.25
8023;3772.50
8024;3741.00
8025;3622.25
8026;3479.25
8027;3293.00
8028;3196.50
8029;3099.25
8030;2909.50
8031;2711.00
8032;2474.00
8033;2281.50
8034;2062.00
8035;1878.75
8036;1700.00
8037;1593.50
8038;1410.25
8039;1194.25
8040;1034.25
8041;832.25
8042;726.25
8043;746.50
8044;686.00
8045;681.75
8046;686.50
8047;664.50
8048;621.75
8049;650.75
8050;670.50
8051;680.50
8052;711.25
8053;742.75
8054;783.00
8055;760.75
8056;744.25
8057;733.50
8058;739.50
8059;718.00
8060;662.75
8061;621.00
8062;602.50
8063;594.00
8064;606.50
8065;599.00
8066;531.75
8067;473.00
8068;451.75
8069;466.50
8070;439.50
8071;419.75
8072;426.25
8073;411.00
8074;386.25
8075;397.75
8076;401.00
8077;424.00
8078;454.75
8079;473.00
8080;454.50
8081;410.50
8082;419.75
8083;358.50
8084;366.75
8085;374.75
8086;367.00
8087;356.75
8088;363.50
8089;385.25
8090;463.75
8091;599.25
8092;789.75
8093;1006.25
8094;1229.25
8095;1520.00
8096;1810.00
8097;2138.50
8098;2483.00
8099;2892.00
8100;3264.50
8101;3542.00
8102;3770.50
8103;4060.50
8104;4284.00
8105;4518.25
8106;4696.25
8107;4847.75
8108;4914.25
8109;5022.25
8110;5049.75
8111;5051.50
8112;5004.00
8113;4954.25
8114;4934.75
8115;4846.50
8116;4765.25
8117;4762.00
8118;4660.00
8119;4540.75
8120;4476.00
8121;4348.25
8122;4266.00
8123;4160.75
8124;3970.00
8125;3815.25
8126;3605.50
8127;3368.00
8128;3138.25
8129;2887.00
8130;2649.00
8131;2502.25
8132;2282.75
8133;2107.25
8134;1860.25
8135;1725.25
8136;1606.50
8137;1616.50
8138;1618.25
8139;1667.00
8140;1824.25
8141;1857.00
8142;1907.25
8143;1981.75
8144;2096.25
8145;2154.00
8146;2205.00
8147;2212.00
8148;2264.00
8149;2340.00
8150;2326.00
8151;2381.00
8152;2400.50
8153;2363.75
8154;2372.75
8155;2296.00
8156;2310.50
8157;2319.00
8158;2307.25
8159;2243.25
8160;2205.75
8161;2162.75
8162;2140.00
8163;2118.50
8164;2112.50
8165;2062.75
8166;1984.75
8167;1939.75
8168;1910.75
8169;1899.50
8170;1926.25
8171;1933.00
8172;1958.25
8173;1984.50
8174;1994.50
8175;2021.25
8176;2049.75
8177;2079.00
8178;2044.50
8179;2030.50
8180;2025.25
8181;2092.75
8182;2111.00
8183;2123.50
8184;2207.25
8185;2325.00
8186;2430.50
8187;2566.00
8188;2735.50
8189;2980.25
8190;3106.00
8191;3267.00
8192;3488.25
8193;3738.75
8194;4054.50
8195;4459.75
8196;4696.75
8197;5035.50
8198;5467.50
8199;5824.25
8200;6100.50
8201;6440.50
8202;6761.00
8203;6998.50
8204;7247.50
8205;7412.00
8206;7500.50
8207;7718.75
8208;7827.00
8209;7684.00
8210;7540.25
8211;7646.75
8212;7559.25
8213;7264.50
8214;7121.50
8215;6979.25
8216;6811.50
8217;6522.00
8218;6296.50
8219;6137.50
8220;5824.00
8221;5486.25
8222;5180.00
8223;4997.00
8224;4644.00
8225;4384.75
8226;4016.50
8227;3696.25
8228;3337.75
8229;3023.75
8230;2706.50
8231;2405.75
8232;2184.00
8233;2037.00
8234;1977.25
8235;1992.00
8236;2066.25
8237;2115.75
8238;2191.25
8239;2191.00
8240;2249.00
8241;2287.00
8242;2330.25
8243;2316.50
8244;2310.00
8245;2283.75
8246;2227.50
8247;2185.25
8248;2157.75
8249;2122.75
8250;2072.75
8251;2033.25
8252;2023.75
8253;1983.25
8254;1939.00
8255;1938.25
8256;1880.25
8257;1818.50
8258;1750.50
8259;1704.25
8260;1672.75
8261;1702.50
8262;1709.00
8263;1689.00
8264;1663.75
8265;1637.75
8266;1612.75
8267;1568.00
8268;1522.50
8269;1507.75
8270;1539.50
8271;1560.25
8272;1544.25
8273;1481.75
8274;1436.00
8275;1414.75
8276;1430.25
8277;1446.25
8278;1437.25
8279;1429.50
8280;1460.25
8281;1514.25
8282;1642.75
8283;1769.75
8284;1904.50
8285;2083.50
8286;2280.75
8287;2475.75
8288;2673.50
8289;2906.00
8290;3104.00
8291;3318.00
8292;3576.50
8293;3809.25
8294;4008.50
8295;4189.25
8296;4379.50
8297;4562.75
8298;4680.75
8299;4794.00
8300;4907.50
8301;4958.75
8302;5059.25
8303;5120.75
8304;5060.00
8305;5012.00
8306;5042.00
8307;5060.25
8308;4920.50
8309;4800.75
8310;4703.25
8311;4591.75
8312;4430.75
8313;4298.00
8314;4110.75
8315;4028.50
8316;3841.50
8317;3602.00
8318;3413.75
8319;3206.25
8320;2985.25
8321;2682.00
8322;2432.25
8323;2215.75
8324;1989.00
8325;1813.50
8326;1563.75
8327;1395.25
8328;1247.25
8329;1097.25
8330;1042.75
8331;1022.50
8332;1053.25
8333;1043.75
8334;1086.00
8335;1149.25
8336;1175.00
8337;1201.00
8338;1241.00
8339;1246.00
8340;1256.25
8341;1226.25
8342;1250.75
8343;1294.50
8344;1279.50
8345;1275.75
8346;1229.25
8347;1187.75
8348;1165.75
8349;1178.50
8350;1148.75
8351;1068.75
8352;1043.50
8353;1033.75
8354;1019.75
8355;1004.25
8356;1053.50
8357;1062.75
8358;1044.00
8359;1033.25
8360;1023.25
8361;1029.00
8362;994.50
8363;930.75
8364;900.25
8365;892.25
8366;879.00
8367;848.75
8368;841.00
8369;823.25
8370;805.00
8371;812.00
8372;806.75
8373;810.25
8374;803.25
8375;807.25
8376;840.50
8377;905.25
8378;1059.50
8379;1213.25
8380;1397.25
8381;1593.00
8382;1763.50
8383;1981.00
8384;2246.25
8385;2542.25
8386;2834.75
8387;2994.50
8388;3426.75
8389;3750.00
8390;3824.75
8391;4179.25
8392;4514.50
8393;4722.75
8394;4943.75
8395;5145.75
8396;5377.75
8397;5520.00
8398;5645.75
8399;5898.25
8400;5947.50
8401;5883.00
8402;5964.50
8403;5906.50
8404;5901.25
8405;5955.25
8406;5798.75
8407;5629.25
8408;5443.25
8409;5258.50
8410;5055.50
8411;4799.25
8412;4525.25
8413;4247.00
8414;3947.50
8415;3605.75
8416;3279.75
8417;2940.50
8418;2580.25
8419;2209.75
8420;1867.75
8421;1564.25
8422;1296.75
8423;1055.75
8424;892.50
8425;814.00
8426;794.25
8427;851.00
8428;922.75
8429;1037.50
8430;1099.00
8431;1175.75
8432;1225.75
8433;1253.25
8434;1269.75
8435;1295.00
8436;1295.50
8437;1257.00
8438;1260.00
8439;1243.75
8440;1190.00
8441;1205.00
8442;1194.25
8443;1150.50
8444;1128.00
8445;1079.00
8446;1032.25
8447;995.00
8448;979.25
8449;939.50
8450;922.50
8451;879.00
8452;820.50
8453;746.00
8454;703.25
8455;646.25
8456;595.50
8457;544.00
8458;510.50
8459;488.75
8460;452.50
8461;428.00
8462;421.50
8463;396.00
8464;372.75
8465;356.75
8466;345.75
8467;337.25
8468;330.75
8469;325.75
8470;312.00
8471;320.25
8472;360.00
8473;446.25
8474;545.50
8475;699.00
8476;884.25
8477;1087.75
8478;1360.00
8479;1616.00
8480;1826.25
8481;2078.75
8482;2355.25
8483;2596.00
8484;2861.00
8485;3143.00
8486;3396.00
8487;3607.50
8488;3810.75
8489;4008.00
8490;4206.50
8491;4377.25
8492;4533.00
8493;4664.00
8494;4746.00
8495;4806.00
8496;4833.50
8497;4830.00
8498;4799.25
8499;4765.50
8500;4701.25
8501;4585.50
8502;4499.25
8503;4366.75
8504;4214.25
8505;4034.00
8506;3832.00
8507;3614.25
8508;3348.50
8509;3104.00
8510;2829.00
8511;2540.75
8512;2239.00
8513;1934.00
8514;1626.75
8515;1333.25
8516;1065.25
8517;821.25
8518;608.00
8519;436.25
8520;302.50
8521;212.25
8522;165.00
8523;152.50
8524;150.00
8525;157.50
8526;170.00
8527;184.50
8528;191.75
8529;198.50
8530;202.75
8531;200.75
8532;196.00
8533;192.50
8534;199.50
8535;221.00
8536;200.00
8537;195.25
8538;181.25
8539;175.75
8540;179.25
8541;176.50
8542;177.25
8543;167.25
8544;168.25
8545;173.00
8546;160.75
8547;146.75
8548;132.50
8549;123.75
8550;120.00
8551;121.75
8552;126.75
8553;130.50
8554;132.25
8555;140.75
8556;149.75
8557;134.50
8558;141.75
8559;150.25
8560;152.25
8561;154.00
8562;177.00
8563;170.25
8564;197.00
8565;211.00
8566;205.75
8567;229.75
8568;283.75
8569;359.25
8570;498.25
8571;636.25
8572;817.75
8573;1034.25
8574;1227.50
8575;1491.75
8576;1648.75
8577;1802.50
8578;1991.25
8579;2055.75
8580;2333.25
8581;2670.25
8582;2669.25
8583;2826.50
8584;3066.50
8585;3266.75
8586;3376.25
8587;3506.00
8588;3610.50
8589;3717.50
8590;3806.00
8591;3860.00
8592;3952.50
8593;3966.50
8594;3952.50
8595;3938.00
8596;3881.25
8597;3821.75
8598;3737.75
8599;3635.00
8600;3537.75
8601;3412.00
8602;3268.00
8603;3096.75
8604;2916.75
8605;2711.25
8606;2500.50
8607;2280.00
8608;2057.00
8609;1819.00
8610;1586.75
8611;1345.50
8612;1116.75
8613;890.00
8614;698.75
8615;507.00
8616;363.50
8617;256.50
8618;197.25
8619;172.50
8620;167.25
8621;164.75
8622;168.50
8623;177.75
8624;180.75
8625;194.75
8626;222.75
8627;231.25
8628;242.50
8629;259.75
8630;291.25
8631;300.25
8632;277.75
8633;271.00
8634;255.75
8635;249.75
8636;271.25
8637;303.50
8638;283.75
8639;277.50
8640;252.75
8641;230.75
8642;192.75
8643;190.25
8644;177.25
8645;168.25
8646;198.00
8647;219.25
8648;174.00
8649;140.75
8650;126.00
8651;138.00
8652;138.00
8653;121.75
8654;137.25
8655;150.50
8656;179.00
8657;198.00
8658;200.75
8659;231.25
8660;246.25
8661;244.25
8662;253.25
8663;279.50
8664;343.00
8665;423.75
8666;540.50
8667;719.25
8668;898.00
8669;1101.75
8670;1350.50
8671;1588.00
8672;1848.50
8673;2164.50
8674;2479.50
8675;2757.50
8676;3031.00
8677;3261.75
8678;3496.25
8679;3731.00
8680;3975.00
8681;4200.75
8682;4374.25
8683;4513.75
8684;4626.50
8685;4709.50
8686;4773.75
8687;4843.75
8688;4881.00
8689;4941.25
8690;4956.25
8691;4895.75
8692;4871.25
8693;4802.25
8694;4717.25
8695;4642.25
8696;4497.50
8697;4351.00
8698;4190.75
8699;4003.25
8700;3788.50
8701;3603.00
8702;3369.00
8703;3082.25
8704;2776.00
8705;2478.25
8706;2227.50
8707;1979.50
8708;1725.00
8709;1472.25
8710;1281.50
8711;1123.50
8712;1015.00
8713;961.00
8714;898.00
8715;900.50
8716;942.25
8717;951.50
8718;977.25
8719;1031.75
8720;1052.00
8721;1124.50
8722;1117.75
8723;1077.75
8724;1011.25
8725;1023.00
8726;1028.25
8727;1019.25
8728;982.00
8729;991.50
8730;1008.25
8731;1027.25
8732;1040.50
8733;1100.50
8734;1086.25
8735;1052.00
8736;1012.75
8737;1022.75
8738;1054.75
8739;1061.50
8740;1050.00
8741;1033.75
8742;1036.50
8743;1011.00
8744;1043.50
8745;1008.50
8746;978.75
8747;994.75
